date,type,tree0,tree1,tree2,tree3
1996,TL,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[3.11, 'OrigDegree']]
        GTreeNodeBase [Childs=0] - [[0.48, 'TargDegree']]
      GTreeNodeBase [Childs=0] - [[8.32, 'NumberOfEdges']]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[3.81, 'TargCloseness']]
          GTreeNodeBase [Childs=2] - [=]
            GTreeNodeBase [Childs=0] - [[6.0, 'OrigEccentricity']]
            GTreeNodeBase [Childs=0] - [[4.46, 'TargEccentricity']]
        GTreeNodeBase [Childs=0] - [[3.79, 'TargEccentricity']]
      GTreeNodeBase [Childs=0] - [[1.7, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=0] - [[1.7, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=0] - [[3.97, 'OrigDegree']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[1.32, 'Distance']]
        GTreeNodeBase [Childs=2] - [>]
          GTreeNodeBase [Childs=0] - [[1.09, 'SameCommunity']]
          GTreeNodeBase [Childs=0] - [[1.7, 'Loop']]
  GTreeNodeBase [Childs=0] - [[1.7, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[1.7, 'NormalizedRevDistance']]
      GTreeNodeBase [Childs=0] - [[2.97, 'Random']]
  GTreeNodeBase [Childs=0] - [[1.7, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=2] - [H]
          GTreeNodeBase [Childs=2] - [>]
            GTreeNodeBase [Childs=0] - [[4.46, 'NormalizedOrigId']]
            GTreeNodeBase [Childs=0] - [[4.77, 'SameCommunity']]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=0] - [[1.7, 'Distance']]
          GTreeNodeBase [Childs=0] - [[8.3, 'SameCommunity']]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[3.81, 'TargCloseness']]
        GTreeNodeBase [Childs=0] - [[3.6, 'OrigPagerank']]
    GTreeNodeBase [Childs=0] - [[12.71, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=0] - [[1.18, 'SameCommunity']]
"
1997,A,"
GTreeNodeBase [Childs=0] - [[1.58, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[1.58, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[4.27, 'OrigBetweenness']]
  GTreeNodeBase [Childs=2] - [opp]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=0] - [[11.25, 'OrigDegree']]
      GTreeNodeBase [Childs=0] - [[5.09, 'TargEccentricity']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[4.27, 'OrigBetweenness']]
  GTreeNodeBase [Childs=0] - [[1.58, 'OrigBetweenness']]
"
1997,B,,,,
1997,C,"
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[6.81, 'Loop']]
  GTreeNodeBase [Childs=0] - [[5.71, 'TargDegree']]
","
GTreeNodeBase [Childs=2] - [opp]
  GTreeNodeBase [Childs=0] - [[5.71, 'TargDegree']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[5.71, 'NormalizedTargId']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=0] - [[4.66, 'SameCommunity']]
        GTreeNodeBase [Childs=0] - [[8.96, 'Random']]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=0] - [[0.82, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[4.84, 'NumberOfEdges']]
","
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[0.01, 'TargBetweenness']]
  GTreeNodeBase [Childs=2] - [max]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [<]
        GTreeNodeBase [Childs=0] - [[2.48, 'Loop']]
        GTreeNodeBase [Childs=2] - [opp]
          GTreeNodeBase [Childs=0] - [[3.44, 'NormalizedOrigId']]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=2] - [opp]
          GTreeNodeBase [Childs=0] - [[3.38, 'TargCloseness']]
        GTreeNodeBase [Childs=0] - [[4.46, 'TargCoreN']]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[6.81, 'TargCoreN']]
      GTreeNodeBase [Childs=2] - [<]
        GTreeNodeBase [Childs=0] - [[8.96, 'Random']]
        GTreeNodeBase [Childs=0] - [[6.86, 'SameCommunity']]
"
1997,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.73, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.73, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.73, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=2] - [=]
          GTreeNodeBase [Childs=0] - [[5.87, 'CommonNeighbors']]
          GTreeNodeBase [Childs=2] - [max]
            GTreeNodeBase [Childs=0] - [[6.93, 'NormalizedOrigDegree']]
            GTreeNodeBase [Childs=0] - [[10.41, 'OrigCloseness']]
        GTreeNodeBase [Childs=2] - [min]
          GTreeNodeBase [Childs=0] - [[2.91, 'TargDegree']]
          GTreeNodeBase [Childs=0] - [[4.22, 'Loop']]
    GTreeNodeBase [Childs=0] - [[2.73, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[10.41, 'Loop']]
    GTreeNodeBase [Childs=0] - [[7.12, 'NormalizedOrigId']]
"
1997,T,,,,
1997,TL,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[0.93, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.22, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.22, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.22, 'CommonNeighbors']]
"
1998,A,"
GTreeNodeBase [Childs=0] - [[5.66, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[5.66, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[5.66, 'TargBetweenness']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[5.66, 'TargBetweenness']]
  GTreeNodeBase [Childs=0] - [[1.41, 'NormalizedTargId']]
"
1998,B,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[1.23, 'OrigId']]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[6.07, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[0.85, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=0] - [[5.3, 'NormalizedTargDegree']]
    GTreeNodeBase [Childs=0] - [[5.6, 'TargClustering']]
  GTreeNodeBase [Childs=0] - [[2.92, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[1.23, 'OrigId']]
  GTreeNodeBase [Childs=0] - [[6.29, 'TargBetweenness']]
"
1998,C,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[3.68, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[0.89, 'OrigCoreN']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[3.68, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[0.89, 'OrigCoreN']]
","
GTreeNodeBase [Childs=0] - [[7.25, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[9.65, 'Loop']]
"
1998,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.56, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[2.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[6.38, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [max]
  GTreeNodeBase [Childs=0] - [[6.38, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[4.05, 'OrigPagerank']]
"
1998,T,"
GTreeNodeBase [Childs=0] - [[6.57, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[3.22, 'Loop']]
  GTreeNodeBase [Childs=0] - [[1.48, 'Constant']]
","
GTreeNodeBase [Childs=0] - [[3.22, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.57, 'CommonNeighbors']]
"
1998,TL,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[1.78, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[5.32, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [opp]
  GTreeNodeBase [Childs=0] - [[3.0, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=2] - [opp]
          GTreeNodeBase [Childs=2] - [max]
            GTreeNodeBase [Childs=0] - [[1.87, 'OrigBetweenness']]
            GTreeNodeBase [Childs=0] - [[4.32, 'NormalizedDistance']]
        GTreeNodeBase [Childs=0] - [[4.32, 'NormalizedDistance']]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=0] - [[5.62, 'Distance']]
      GTreeNodeBase [Childs=0] - [[1.78, 'CommonNeighbors']]
"
1999,A,"
GTreeNodeBase [Childs=0] - [[16.77, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[2.11, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[2.09, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[2.09, 'OrigBetweenness']]
"
1999,B,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedDistance']]
  GTreeNodeBase [Childs=0] - [[4.16, 'NormalizedOrigId']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedDistance']]
  GTreeNodeBase [Childs=0] - [[4.16, 'NormalizedOrigId']]
","
GTreeNodeBase [Childs=0] - [[0.75, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[5.04, 'CommonNeighbors']]
"
1999,C,"
GTreeNodeBase [Childs=0] - [[6.48, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[7.04, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.55, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[6.48, 'CommonNeighbors']]
"
1999,L,"
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[7.17, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[3.54, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[3.43, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[4.15, 'SameCommunity']]
"
1999,T,"
GTreeNodeBase [Childs=0] - [[5.7, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.7, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.7, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.7, 'Loop']]
"
1999,TL,"
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[6.28, 'OrigPagerank']]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=0] - [[8.37, 'TargBetweenness']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[2.82, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[5.31, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[2.71, 'Loop']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[9.6, 'OrigId']]
"
2000,A,"
GTreeNodeBase [Childs=0] - [[0.21, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[0.79, 'Constant']]
    GTreeNodeBase [Childs=0] - [[3.14, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[0.93, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[0.21, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[0.21, 'OrigBetweenness']]
"
2000,B,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[3.97, 'TargId']]
  GTreeNodeBase [Childs=0] - [[1.28, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[1.28, 'NormalizedDistance']]
  GTreeNodeBase [Childs=0] - [[1.28, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[2.39, 'OrigCloseness']]
    GTreeNodeBase [Childs=0] - [[0.01, 'TargDegree']]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[1.28, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=0] - [[0.3, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[1.28, 'NormalizedDistance']]
"
2000,C,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=0] - [[6.78, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[2.73, 'OrigEccentricity']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=0] - [[3.89, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[0.35, 'Loop']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=0] - [[3.89, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=0] - [[6.78, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=2] - [exp]
        GTreeNodeBase [Childs=0] - [[6.78, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[2.73, 'OrigEccentricity']]
"
2000,L,"
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[3.68, 'Loop']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=0] - [[4.36, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[3.68, 'Loop']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=0] - [[2.7, 'SameCommunity']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[3.68, 'Loop']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=0] - [[4.36, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[2.27, 'TargDegree']]
  GTreeNodeBase [Childs=0] - [[4.92, 'CommonNeighbors']]
"
2000,T,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[1.14, 'Distance']]
","
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[1.14, 'Distance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[1.14, 'Distance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=0] - [[3.58, 'NormalizedOrigId']]
      GTreeNodeBase [Childs=0] - [[1.31, 'OrigBetweenness']]
"
2000,TL,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[4.38, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[2.81, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[3.01, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[4.38, 'NormalizedRevDistance']]
"
2001,A,"
GTreeNodeBase [Childs=0] - [[0.55, 'TargBetweenness']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[1.77, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[6.78, 'OrigBetweenness']]
","
GTreeNodeBase [Childs=0] - [[0.78, 'OrigBetweenness']]
"
2001,B,"
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[0.29, 'NormalizedTargId']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.82, 'Distance']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[12.25, 'TargId']]
  GTreeNodeBase [Childs=0] - [[0.46, 'TargCoreN']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[12.25, 'TargId']]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[12.25, 'TargId']]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[4.18, 'TargPagerank']]
      GTreeNodeBase [Childs=2] - [H]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[0.31, 'TargCoreN']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[13.2, 'TargId']]
"
2001,C,"
GTreeNodeBase [Childs=0] - [[7.04, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[5.65, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[4.6, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[9.18, 'Loop']]
"
2001,L,"
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[5.18, 'Distance']]
","
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[5.18, 'Distance']]
","
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[5.18, 'Distance']]
","
GTreeNodeBase [Childs=0] - [[10.36, 'SameCommunity']]
"
2001,T,"
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [opp]
    GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [opp]
    GTreeNodeBase [Childs=0] - [[3.05, 'TargId']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [opp]
    GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[0.1, 'NormalizedDistance']]
      GTreeNodeBase [Childs=0] - [[1.37, 'NormalizedDistance']]
"
2001,TL,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[1.91, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[1.91, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[1.38, 'Loop']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[5.34, 'Loop']]
    GTreeNodeBase [Childs=0] - [[5.7, 'Loop']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[7.23, 'Loop']]
  GTreeNodeBase [Childs=0] - [[6.8, 'TargBetweenness']]
"
2002,A,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[2.86, 'TargId']]
","
GTreeNodeBase [Childs=0] - [[8.15, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[8.15, 'TargBetweenness']]
","
GTreeNodeBase [Childs=0] - [[8.15, 'TargBetweenness']]
"
2002,B,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[4.31, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[2.79, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[4.31, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[4.31, 'OrigId']]
"
